timestamp,load_kw
2025-06-16 00:53:00-07:00,35.195666935568866
2025-06-16 01:08:00-07:00,35.695710506518424
2025-06-16 01:23:00-07:00,35.02788885619928
2025-06-16 01:38:00-07:00,34.29926818157185
2025-06-16 01:53:00-07:00,34.977393620393734
2025-06-16 02:08:00-07:00,34.349117716900885
2025-06-16 02:23:00-07:00,35.845261910919795
2025-06-16 02:38:00-07:00,37.6431557043903
2025-06-16 02:53:00-07:00,35.26765208735206
2025-06-16 03:08:00-07:00,35.17005527033813
2025-06-16 03:23:00-07:00,36.72644382651177
2025-06-16 03:38:00-07:00,36.612205649305835
2025-06-16 03:53:00-07:00,36.333615873552624
2025-06-16 04:08:00-07:00,34.998498444138015
2025-06-16 04:23:00-07:00,36.25194436029005
2025-06-16 04:38:00-07:00,37.26248671284689
2025-06-16 04:53:00-07:00,34.56425418014144
2025-06-16 05:08:00-07:00,35.77880941446499
2025-06-16 05:23:00-07:00,33.86547384501839
2025-06-16 05:38:00-07:00,34.698303889963455
2025-06-16 05:53:00-07:00,33.96533352728058
2025-06-16 06:08:00-07:00,34.74794189129615
2025-06-16 06:23:00-07:00,35.81377059317911
2025-06-16 06:38:00-07:00,40.316619040658075
2025-06-16 06:53:00-07:00,42.59838447131593
2025-06-16 07:08:00-07:00,44.56668760188942
2025-06-16 07:23:00-07:00,43.86841120547645
2025-06-16 07:38:00-07:00,48.93447224582236
2025-06-16 07:53:00-07:00,52.00229705970538
2025-06-16 08:08:00-07:00,54.62575900748054
2025-06-16 08:23:00-07:00,54.82780011859914
2025-06-16 08:38:00-07:00,58.63898506311058
2025-06-16 08:53:00-07:00,60.37027791094679
2025-06-16 09:08:00-07:00,83.12461139584681
2025-06-16 09:23:00-07:00,85.58663962740069
2025-06-16 09:38:00-07:00,83.05471019729059
2025-06-16 09:53:00-07:00,84.08361355304079
2025-06-16 10:08:00-07:00,85.33129283207548
2025-06-16 10:23:00-07:00,83.42358997816403
2025-06-16 10:38:00-07:00,84.16528364242055
2025-06-16 10:53:00-07:00,84.63667133801295
2025-06-16 11:08:00-07:00,84.82589264499124
2025-06-16 11:23:00-07:00,83.44258004734526
2025-06-16 11:38:00-07:00,85.63135047573414
2025-06-16 11:53:00-07:00,87.90651770623509
2025-06-16 12:08:00-07:00,84.68574833770067
2025-06-16 12:23:00-07:00,88.69203328039201
2025-06-16 12:38:00-07:00,88.58360519264609
2025-06-16 12:53:00-07:00,88.52702442136602
2025-06-16 13:08:00-07:00,93.07861155824602
2025-06-16 13:23:00-07:00,92.44593030038813
2025-06-16 13:38:00-07:00,90.81304203696993
2025-06-16 13:53:00-07:00,93.43452653725235
2025-06-16 14:08:00-07:00,94.8948781808744
2025-06-16 14:23:00-07:00,94.48478906436638
2025-06-16 14:38:00-07:00,96.05746097952017
2025-06-16 14:53:00-07:00,95.22164941047642
2025-06-16 15:08:00-07:00,96.12168472338648
2025-06-16 15:23:00-07:00,96.82196257696546
2025-06-16 15:38:00-07:00,93.42262350052941
2025-06-16 15:53:00-07:00,93.82591320746477
2025-06-16 16:08:00-07:00,91.99196945634489
2025-06-16 16:23:00-07:00,91.72017357496013
2025-06-16 16:38:00-07:00,88.82416696178201
2025-06-16 16:53:00-07:00,88.47892242129177
2025-06-16 17:08:00-07:00,65.35006467387366
2025-06-16 17:23:00-07:00,63.72603312074695
2025-06-16 17:38:00-07:00,61.05250111563877
2025-06-16 17:53:00-07:00,54.849240866036496
2025-06-16 18:08:00-07:00,52.77952806708271
2025-06-16 18:23:00-07:00,52.0538991376293
2025-06-16 18:38:00-07:00,45.980475831026354
2025-06-16 18:53:00-07:00,45.600739841831036
2025-06-16 19:08:00-07:00,43.76142904911967
2025-06-16 19:23:00-07:00,43.33167326491432
2025-06-16 19:38:00-07:00,40.399784298517154
2025-06-16 19:53:00-07:00,36.925770950390685
2025-06-16 20:08:00-07:00,38.556155959727306
2025-06-16 20:23:00-07:00,38.69679252248053
2025-06-16 20:38:00-07:00,41.08384448351952
2025-06-16 20:53:00-07:00,38.50348573959939
2025-06-16 21:08:00-07:00,38.72078166869438
2025-06-16 21:23:00-07:00,39.66359907499707
2025-06-16 21:38:00-07:00,39.10331784123317
2025-06-16 21:53:00-07:00,39.08229257096562
2025-06-16 22:08:00-07:00,37.94177936045612
2025-06-16 22:23:00-07:00,39.51078300074942
2025-06-16 22:38:00-07:00,39.02801631780027
2025-06-16 22:53:00-07:00,41.28305800594383
2025-06-16 23:08:00-07:00,40.69710338808078
2025-06-16 23:23:00-07:00,39.89295898439442
2025-06-16 23:38:00-07:00,40.92474425288472
2025-06-16 23:53:00-07:00,39.679150414205225
2025-06-17 00:08:00-07:00,36.29097965178668
2025-06-17 00:23:00-07:00,34.97942060228635
2025-06-17 00:38:00-07:00,35.87231375330771
2025-06-17 00:53:00-07:00,33.46493636755781
2025-06-17 01:08:00-07:00,35.75991623499246
2025-06-17 01:23:00-07:00,33.133822308575155
2025-06-17 01:38:00-07:00,32.76595371328707
2025-06-17 01:53:00-07:00,35.17857037103217
2025-06-17 02:08:00-07:00,34.47197036865948
2025-06-17 02:23:00-07:00,35.984442748450256
2025-06-17 02:38:00-07:00,38.85474077405719
2025-06-17 02:53:00-07:00,34.812887575416084
2025-06-17 03:08:00-07:00,35.16540914909532
2025-06-17 03:23:00-07:00,36.34545411452993
2025-06-17 03:38:00-07:00,36.79453956553627
2025-06-17 03:53:00-07:00,35.95613255099367
2025-06-17 04:08:00-07:00,35.96897817646405
2025-06-17 04:23:00-07:00,37.23203738694872
2025-06-17 04:38:00-07:00,37.02755369248861
2025-06-17 04:53:00-07:00,34.98020427245917
2025-06-17 05:08:00-07:00,36.2857022221958
2025-06-17 05:23:00-07:00,36.4593254410963
2025-06-17 05:38:00-07:00,35.01314503933592
2025-06-17 05:53:00-07:00,36.78028030875498
2025-06-17 06:08:00-07:00,33.91364688870295
2025-06-17 06:23:00-07:00,38.81347939672471
2025-06-17 06:38:00-07:00,40.21144775813307
2025-06-17 06:53:00-07:00,42.50804601566494
2025-06-17 07:08:00-07:00,44.02542061641011
2025-06-17 07:23:00-07:00,47.080605427979634
2025-06-17 07:38:00-07:00,46.98014782353371
2025-06-17 07:53:00-07:00,50.55180136615126
2025-06-17 08:08:00-07:00,54.95999225987855
2025-06-17 08:23:00-07:00,54.02623325290151
2025-06-17 08:38:00-07:00,60.41289725168737
2025-06-17 08:53:00-07:00,59.34214881259017
2025-06-17 09:08:00-07:00,85.22161683366919
2025-06-17 09:23:00-07:00,83.03312404182256
2025-06-17 09:38:00-07:00,85.17977706939305
2025-06-17 09:53:00-07:00,84.30257682469646
2025-06-17 10:08:00-07:00,82.08819098054414
2025-06-17 10:23:00-07:00,85.87846002892309
2025-06-17 10:38:00-07:00,86.24599251711433
2025-06-17 10:53:00-07:00,84.40056832181332
2025-06-17 11:08:00-07:00,84.37356407304051
2025-06-17 11:23:00-07:00,84.86934387142159
2025-06-17 11:38:00-07:00,84.22320001616778
2025-06-17 11:53:00-07:00,87.55794453878552
2025-06-17 12:08:00-07:00,86.03089147803455
2025-06-17 12:23:00-07:00,87.4723690428882
2025-06-17 12:38:00-07:00,87.36115848452408
2025-06-17 12:53:00-07:00,88.54764827825731
2025-06-17 13:08:00-07:00,88.6877151092065
2025-06-17 13:23:00-07:00,93.1087014441969
2025-06-17 13:38:00-07:00,92.21303362562026
2025-06-17 13:53:00-07:00,94.6285166456769
2025-06-17 14:08:00-07:00,98.84640240276656
2025-06-17 14:23:00-07:00,98.54441872256345
2025-06-17 14:38:00-07:00,99.4622984184112
2025-06-17 14:53:00-07:00,99.32588341910278
2025-06-17 15:08:00-07:00,100.0
2025-06-17 15:23:00-07:00,99.13724500803835
2025-06-17 15:38:00-07:00,98.64228982008831
2025-06-17 15:53:00-07:00,96.38498336862911
2025-06-17 16:08:00-07:00,91.53181810693825
2025-06-17 16:23:00-07:00,93.76522641898809
2025-06-17 16:38:00-07:00,89.51526969609209
2025-06-17 16:53:00-07:00,87.8429635341881
2025-06-17 17:08:00-07:00,66.06468942533213
2025-06-17 17:23:00-07:00,64.40715297920234
2025-06-17 17:38:00-07:00,57.570948930307786
2025-06-17 17:53:00-07:00,56.34273202420917
2025-06-17 18:08:00-07:00,52.99730847261756
2025-06-17 18:23:00-07:00,48.82861448808714
2025-06-17 18:38:00-07:00,49.63361139885265
2025-06-17 18:53:00-07:00,46.18972935920583
2025-06-17 19:08:00-07:00,43.98743226226127
2025-06-17 19:23:00-07:00,40.64028735609554
2025-06-17 19:38:00-07:00,40.08552363882142
2025-06-17 19:53:00-07:00,36.64169580730625
2025-06-17 20:08:00-07:00,38.85843251917767
2025-06-17 20:23:00-07:00,37.547459568506824
2025-06-17 20:38:00-07:00,37.41425291787783
2025-06-17 20:53:00-07:00,40.86567627157034
2025-06-17 21:08:00-07:00,38.44830561676462
2025-06-17 21:23:00-07:00,39.58201509627539
2025-06-17 21:38:00-07:00,39.21982293882588
2025-06-17 21:53:00-07:00,38.755653765526404
2025-06-17 22:08:00-07:00,38.75362634180476
2025-06-17 22:23:00-07:00,40.370177513257076
2025-06-17 22:38:00-07:00,39.21783417234019
2025-06-17 22:53:00-07:00,39.51824116104482
2025-06-17 23:08:00-07:00,39.852090668668076
2025-06-17 23:23:00-07:00,41.50116838959463
2025-06-17 23:38:00-07:00,40.94099167758014
2025-06-17 23:53:00-07:00,40.64686031114591
2025-06-18 00:08:00-07:00,34.126838447837216
2025-06-18 00:23:00-07:00,33.135579429319314
2025-06-18 00:38:00-07:00,36.362748959050705
